Date,b&h,without_pca,with_pca,with_pca_and_dwt
2017-05-23,145909.04317219544,104971.16733523976,42286.49814717719,115821.59895345697
2017-05-24,146667.29019673157,104419.28222247731,42463.786101706,115186.27306768426
2017-05-25,146152.76358540345,103949.04461739004,42314.8241876435,115617.38860723504
2017-05-26,139382.76358540345,99134.04461739004,40354.824187643506,121289.88860723504
2017-05-30,141251.29019673157,97704.50503212393,39773.51763429878,119724.27306768426
2017-05-31,140411.8064778595,97026.91980984152,40016.55871095894,118893.85996522913
2017-06-01,136268.56978352356,94164.29209377707,41216.07775392769,122286.23436336526
2017-06-02,136322.7310231476,94201.7129502529,41200.39739504097,122212.64279148112
2017-06-05,135293.68813069153,93490.7309518093,41498.318232443315,121290.00019809733
2017-06-06,133993.84937031555,92592.65180828513,41874.637873556596,120124.56130954753
2017-06-07,135754.04317219544,93808.79752590597,41365.03966799019,121702.75575229655
2017-06-08,130175.56978352356,89954.54209377707,39626.302800589074,116701.08168003093
2017-06-09,129633.96771748352,89580.34066631735,39751.653928881155,116215.47982761393
2017-06-12,130419.29019673157,90122.93237926901,39952.388747347344,116919.60205051432
2017-06-13,130798.40854389954,90384.87123730124,39796.224752672664,117259.52056858073
2017-06-14,131962.84937031555,91189.40180828513,40110.372333078856,118303.56130954753
2017-06-15,127305.08606465149,87971.27952434958,38694.811328440184,114127.39834568034
2017-06-16,127088.4411061554,87821.59609844626,38628.96982148218,113933.15389987956
2017-06-19,128307.04317219544,88663.54752590597,38999.32044938135,115025.75575229655
2017-06-20,127061.36565144348,87802.88923885764,38620.74120286035,113908.87797519694
2017-06-21,124651.24730427552,86137.70038082541,37888.271705179686,111747.95945713054
2017-06-22,121401.64523823548,83892.49895336569,36900.671077280516,108834.35760471354
2017-06-23,122484.84937031555,84640.90180828513,37229.872333078856,109805.56130954753
2017-06-26,123351.40854389954,85239.62123730124,36928.931303537836,110582.52056858073
2017-06-27,124136.73102314759,85782.2129502529,37126.94464437341,111286.64279148112
2017-06-28,126357.29019673157,87316.43237926901,36425.62259008264,113277.60205051432
2017-06-29,128144.56978352356,88551.29209377707,35891.02271367883,114880.08168003093
2017-06-30,128442.4411061554,88757.09609844626,35801.92530919885,115147.15389987956
2017-07-03,129796.4411061554,89692.59609844626,36143.17063057947,116361.15389987956
2017-07-05,129661.04317219544,89599.04752590597,36144.73837670374,116239.75575229655
2017-07-06,129444.40854389954,89449.37123730124,36048.325893175606,116045.52056858073
2017-07-07,130310.96771748352,90048.09066631735,36289.60566307307,116822.47982761393
2017-07-10,126519.76358540345,92580.18349314536,37310.28376465083,113423.27612277995
2017-07-11,126980.12895710755,92824.30162257042,37181.93226700068,113836.04093906413
2017-07-12,128713.24730427552,94091.50041407433,37651.6828227563,115389.95945713054
2017-07-13,129309.01060993958,93561.27335373344,37825.92378955318,115924.12242099772
2017-07-14,131150.4411061554,92213.52030960502,37248.82875127269,117575.15389987956
2017-07-17,132477.36565144348,91242.33698288383,37587.96348174145,118764.87797519694
2017-07-18,131150.4411061554,92213.52030960502,37927.16298259976,117575.15389987956
2017-07-19,132287.8064778595,91381.07637802543,38217.740095240144,118594.91871616374
2017-07-20,134616.68813069153,89676.55516830864,38890.260572535066,120683.00019809733
2017-07-21,133533.48399861145,88866.19301730004,38577.45937929776,119711.79649326335
